20,0.4661920534239875,0.5126896235677931,-0.05828750630219778
73,0.34003106,0.47044784,0.13100262
106,0.13306841,0.5176597,0.57949287
116,0.041234765,0.5892015,0.96178997
139,0.013257287,0.6168624,1.1357739
155,0.0025992745,0.6694305,1.3070445
201,0.0050377627,0.76497453,1.4783493
225,0.0072231255,0.87166137,1.6789328
240,0.010745631,0.9376449,1.7965122
267,0.0089977,1.0121061,1.9699584
278,0.020878555,1.0886765,2.099865
297,0.028436078,1.1543504,2.2013245
314,0.042644594,1.2432269,2.3432271
334,0.038472682,1.3189452,2.5100143
363,0.049714874,1.4291327,2.7447145
392,0.04890665,1.5501451,2.9962325
404,0.035184126,1.6205491,3.1354258
435,0.05238567,1.7186408,3.3100202
446,0.08695984,1.8356717,3.5486014
474,0.104572244,1.9236143,3.6849213
489,0.11450251,2.0125923,3.919926
511,0.15301105,2.1060765,4.109332
520,0.09794959,2.1401217,4.1972466
547,0.15576732,2.226423,4.3078465
562,0.24945173,2.3306813,4.3714695
594,0.20919208,2.4562192,4.669846
608,0.14455812,2.5236857,4.8571134
664,0.12292067,2.667726,5.17203
698,0.07993956,2.8112082,5.5345263
715,0.10919491,2.889046,5.703352
730,0.08627071,2.9467454,5.84141
763,0.2813255,3.059534,5.90344
