20,0.46619212958547807,0.5126896699269613,-0.0582879309852918
73,0.34128815,0.47138393,0.13162555
106,0.13377163,0.5142502,0.5694133
116,0.041925266,0.5914798,0.962825
139,0.016332645,0.6163821,1.1230623
198,0.0054321177,0.7427029,1.4339473
225,0.008107586,0.8838398,1.7260511
237,0.009388918,0.9404013,1.8322802
286,0.012050271,1.0546495,2.0573251
328,0.017323388,1.2219844,2.3860884
365,0.0282146,1.3914326,2.7072473
383,0.041889466,1.50561,2.9260912
410,0.051088866,1.6098433,3.145425
427,0.058117397,1.7135854,3.3300593
443,0.08989466,1.798864,3.447559
462,0.12935212,1.8950691,3.5922859
534,0.08798749,2.0540707,3.9677615
550,0.053824615,2.1883152,4.2997036
572,0.067689024,2.3011491,4.5108953
601,0.13012116,2.4243927,4.719399
625,0.1166355,2.5209706,4.9468284
639,0.16505113,2.5940592,5.0508285
668,0.14455049,2.685798,5.2655396
703,0.14304908,2.7838924,5.4201083
730,0.12053395,2.9263828,5.743734
765,0.08966879,3.0948071,6.0932894
790,0.08689206,3.2369676,6.3424225
802,0.13234414,3.287545,6.372036
817,0.19296168,3.3137612,6.3699822
837,0.13572298,3.373701,6.536657
888,0.2382721,3.5230196,6.7948494
962,0.26366585,3.899456,7.5921245
972,0.5293643,4.061904,7.7097692
988,0.36558083,4.129468,7.94429
1000,0.1786698,4.1688085,8.251708
